tournament_end|tournament_id|tournament_location|tournament_name|tournament_start|tournament_type
2016-06-12 00:00|5FDD0FFC-231C-4E41-9038-06E3544BC466|Opatija, Croatia|Adria U17 International 2016|2016-06-10 00:00|Other
none|8F352B6A-B4A3-4B6A-A69E-7A36F3AF33F0|ΣΙΔΗΡΟΚΑΣΤΡΟ, Greece|GREECE ΠΑΝΕΛΛΗΝΙΟ U11 ΒΟΡΕΙΟΥ ΟΜΙΛΟΥ 2015-2016|2016-06-11 00:00|none
2016-06-12 00:00|40D36F7E-BDD3-44FA-9378-19A6E522CFBC|Opatija, Croatia|Adria Masters International 2016|2016-06-11 00:00|Other
2016-06-12 00:00|03EBD4F5-706B-4720-906F-E7BF19608969|Opatija, Croatia|Adria Youth International 2016|2016-06-11 00:00|Other
2016-06-19 00:00|F65A5F67-7D22-4187-A0DD-86F87EFA2449|Madrid, Spain|XXIX Spanish International|2016-06-16 00:00|International Challenge
2016-06-19 23:59|355C1055-CC2E-4F9B-861B-7AC3DC36D460|Rose Hill, Mauritius|Mauritius International 2016|2016-06-16 00:00|International Series
2016-06-19 23:59|558341C8-F754-4B44-B37D-626915F042C6|Novi Sad, Serbia|Serbian U17 International|2016-06-17 00:00|none
2016-06-26 23:59|9F216F77-03F4-455C-A0C9-FA4D6325D1C6|Tours, France|2016 European Club Championships|2016-06-22 00:00|Other
2016-06-25 23:59|21812D08-BFF4-465F-8565-53EAEED0932D|Kibbutz Hatzor, Israel|Hatzor U17 International 2016|2016-06-23 00:00|Other
2016-06-26 23:59|2A04AE2A-1B9D-4BC6-8932-605F7B860186|Antrim, Northern Ireland|Irish Para-Badminton International 2016|2016-06-23 00:00|none
2016-07-03 23:59|56C9BAFB-12DE-4962-BB5A-A341F958E14E|Calgary, Canada|YONEX Canada Open|2016-06-28 00:00|Grand Prix
2016-07-03 23:59|1C8E8E79-B91A-4FA1-8C34-501F773D9294|Taipei, Chinese Taipei|YONEX Open Chinese Taipei|2016-06-28 00:00|Grand Prix Gold
2016-07-03 23:59|577E4EB6-77F1-421C-B08A-E2DB5FA9EC0F|Sidirokastro, Greece|Hellas International 2016|2016-06-30 00:00|Future Series
2016-07-03 23:59|2B3589A2-538D-4748-8A93-2374009C246A|Gatchina, Russia|Russian Junior White Nights 2016|2016-06-30 00:00|Junior International Series
2016-07-10 23:59|90EECB22-6153-467F-8668-CD1BCE7B2499|El Monte, U.S.A.|YONEX US Open|2016-07-05 00:00|Grand Prix Gold
2016-07-10 23:59|E7C31779-F77A-458C-AA88-77AB7C823E94|Gatchina, Russia|White Nights 2016|2016-07-06 00:00|International Challenge
2016-07-10 23:59|0E9A869D-79C0-41D8-A37E-D8E54FC63134|Puerto de la Cruz, Venezuela|IV Open Venezuela International 2016 CANCELLED!!!|2016-07-07 00:00|Future Series
2016-07-12 23:59|E46D7BA5-2474-4488-99EE-F96C40A92712|Bangkok, Thailand|SCG Badminton Asia Junior Championships 2016 ( Mixed Team Event )|2016-07-09 00:00|Continental Junior Individual Championships
2016-07-16 23:59|B7DD83AA-57C4-44AA-81DC-03DCBBD86449|Yaba, Nigeria|Lagos International 2016|2016-07-13 00:00|International Challenge
2016-07-17 23:59|4AC866D6-F0DE-40F4-8225-F66D8D88C552|Bangkok, Thailand|SCG Badminton Asia Junior Championships 2016 ( Individual Event )|2016-07-13 00:00|Continental Junior Individual Championships
2016-07-17 23:59|25F888D4-022B-4FAC-81A3-2C1C830127CC|Lima , Peru|XXV Pan Am Junior Championships 2016 TEAM Event|2016-07-15 00:00|none
2016-07-24 23:59|7E635130-8677-4388-8609-319F2A5547C9|Ho Chi Minh City, Vietnam|YONEX SUNRISE Vietnam Open GP 2016|2016-07-18 00:00|Grand Prix
2016-07-23 23:59|EB1AAADC-9BDC-417B-A121-60D7C15839C7|Lima , Peru|XXV Pan Am U11 U17 Championships 2016|2016-07-19 00:00|none
2016-07-23 23:59|36F3FAAB-64FC-4DDF-849E-3CC3C3F37C72|Lima , Peru|XXV Pan Am U19 Championships 2016|2016-07-19 00:00|Continental Junior Individual Championships
none|F52B76BD-C5DA-424F-B7B1-9317CC92232B|Victoria, Chile|3er Circuito Junior Federado Araucania 2016 Fecha 4|2016-07-30 00:00|none
2016-08-07 23:59|56DF4079-A9D6-4869-AC5A-9461B81E60FA|Jakarta, Indonesia|Marfuah Victor Exist Jakarta Open Junior International 2016 (U17 & U15)|2016-08-01 00:00|Other
2016-08-07 23:59|52BB3BEB-087F-41F5-8022-4931060BD2A5|Kota Surakarta, Indonesia|3rd Indonesia Para-Badminton International 2016|2016-08-04 00:00|none
2016-08-20 23:59|3400A457-E0A4-4C87-89CA-C9A6CF1B2C0D|Rio, Brazil|Rio 2016 Olympic Games|2016-08-11 00:00|BWF Events
2016-08-14 23:59|07E73CDC-D3D2-43CF-8764-A22F1CC443A9|Pazardzhik, Bulgaria|Bulgarian Junior 2016|2016-08-12 00:00|Junior International Series
2016-08-18 23:59|7201CBA3-263E-45B0-BA28-E1CDF1110EE1|Sofia, Bulgaria|Eurasia Bulgaria International 2016|2016-08-15 00:00|International Series
2016-08-21 23:59|A108A6E4-2028-4594-A5AB-534596068266|Vondel Laan, Aruba|CAREBACO International U19 Championships 2016|2016-08-18 00:00|Junior Future Series
2016-08-21 23:59|4574B887-6E14-4A70-9948-9F6F216CF61C|TEMUCO, Chile|1er Circuito Internacional Fecha 2  u11-u13-u15-2da|2016-08-20 00:00|none
2016-08-21 23:59|8A5EE494-107B-4DEB-858A-FFA6E2A5197D|TEMUCO, Chile|Circuito Internacional Abierto, Fecha 2, 1ra Serie Adulto, U17, U19|2016-08-20 00:00|none
2016-08-26 23:59|02DC8CA3-FA1D-4BC5-927D-B9E1A5E992D0|St. Cruz, Aruba|CAREBACO Junior 2016 under 11,13,15,17,19  years|2016-08-23 00:00|none
2016-08-27 23:59|5567A759-A445-4130-AC09-34FE53BF498E|Guatemala, Guatemala|III Guatemala Junior Internacional 2016|2016-08-24 00:00|Junior International Series
2016-08-27 23:59|BB990DBA-54CA-493F-87B5-A523B5C0D013|Guatemala, Guatemala|Festival internacional de Badminton FUNOG 2016|2016-08-25 00:00|none
2016-08-28 23:59|37488C6B-86A3-4825-8E7D-093B97AAE908|St. Cruz, Aruba|CAREBACO International 2016|2016-08-25 00:00|Future Series
2016-08-28 23:59|F4BDAC65-C887-438F-9C83-A3A20F551AC4|Casablanca, Morocco|All Africa U19 Championships 2016|2016-08-26 00:00|Continental Junior Individual Championships
2016-08-28 23:59|5F5877AD-5EC1-42FC-80B9-2B40D6023AC0|Timisoara, Romania|Romanian Junior 2016|2016-08-26 00:00|Junior International Series
2016-09-03 23:59|C035474A-E045-48BE-B358-31A78425C83E|Singapore, Singapore|OUE Singapore International Series 2016|2016-08-30 00:00|International Series
2016-09-04 23:59|1216C8C8-3AFE-48F9-BCDE-685A2841A4CD|Foz do Iguacu, Brazil|3rd YONEX Brazil Grand Prix 2016|2016-08-30 00:00|Grand Prix
2016-09-04 23:59|132420A8-AAE4-48FE-AEDA-F2710D31A7C4|Haskovo, Bulgaria|Kassabian Brothers U17 International 2016|2016-09-01 00:00|none
2016-09-04 23:59|224364B3-3CD7-46D9-8455-8E68A651E5FC|Trencin, Slovakia|YONEX Slovak Open 2016|2016-09-01 00:00|Future Series
2016-09-04 23:59|354DC6E1-C9A9-4216-BF6C-F80AF83C3463|Pune, India|Yonex Sunrise India Junior International Badminton Championships 2016|2016-09-01 00:00|Junior International Grand Prix
2016-09-04 23:59|41484010-6D18-42B6-A826-64F3DD8DF31B|Dublin, Ireland|Carlton Irish U19 Open 2016|2016-09-02 00:00|Junior International Series
2016-09-04 23:59|F5D73BCF-C560-441C-A469-3BCE89ECD702|Ulaanbaatar, Mongolia|Насанд хүрэгчдийн УАШТ|2016-09-03 00:00|none
2016-09-10 00:00|1D6381B3-28FD-4AC4-97A1-EFE678424FF7|Kuala Terenganu, Malaysia|Celcom Axiata Malaysia International Youth U-19 2016|2016-09-06 00:00|Junior International Challenge
2016-09-11 23:59|D65FF101-B76B-4FB2-A54D-05579F8043DD|Balikpapan, Indonesia|YONEX SUNRISE Indonesian Masters 2016|2016-09-06 00:00|Grand Prix Gold
2016-09-11 23:59|6E5CF55F-ACFF-4664-AFBD-2792F4BFF70F|GUADALAJARA, Mexico|VII Internacional Mexicano 2016|2016-09-09 00:00|International Series
2016-09-11 23:59|1A2CE219-B712-4FED-957E-06BDFB69F177|Klaipeda, Lithuania|YONEX Lithuanian Junior 2016|2016-09-09 00:00|Junior International Series
2016-09-11 23:59|D44FB9BF-65F1-463D-9A4D-5E7F06DBC9F3|Zagreb, Croatia|Zagreb U17 Open|2016-09-10 00:00|Other
2016-09-18 23:59|29439690-B819-4F88-84B8-276B92111FDB|Jakarta, Indonesia|Pembangunan Jaya Raya Yonex Sunrise Junior Grand Prix 2016 ( Under17 & Under 15 )|2016-09-13 00:00|none
2016-09-18 23:59|BB653B66-7080-43B8-9B98-37D1CBC9D744|Jakarta, Indonesia|Pembangunan Jaya Raya Yonex Sunrise Junior Grand Prix 2016 (Under 19)|2016-09-13 00:00|Junior International Grand Prix
2016-09-17 00:00|64532855-8526-4035-8309-C7C3527E12D1|Leuven, Belgium|YONEX Belgian International 2016|2016-09-14 00:00|International Challenge
2016-09-17 23:59|45D26CCF-F6B9-41F5-B742-EF53169B666D|Sydney, Australia|Li-Ning Sydney International  2016|2016-09-14 00:00|International Series
2016-09-17 23:59|27D763D1-4C99-43C4-A211-53E7E478611D|Dnipropetrovsk, Ukraine|Ukraine Junior International 2016|2016-09-14 00:00|Junior International Series
2016-09-18 23:59|43493470-0B2B-4B8D-9815-C46846DE1846|Neiva , Colombia|II Colombia Junior International 2016|2016-09-15 00:00|Junior Future Series
2016-09-18 23:59|A9EAAC72-AD73-4931-A089-E126F01943F0|Ramenskoe, Russia|14th World University Championships. Individual|2016-09-16 00:00|none
2016-09-18 23:59|0AC05841-7F36-4B8A-90C2-6168457D824B|Malmo, Sweden|Swedish Skanska International U17 2016|2016-09-16 00:00|none
2016-09-24 23:59|9C76B2C6-7AE0-4384-9851-5DC11D2B4643|Podcetrtek, Slovenia|2016 European Senior Championships|2016-09-18 00:00|Other
2016-09-25 23:59|6AB43E80-2B5D-4B28-9B14-8133B6F6FDA4|Tokyo, Japan|YONEX Open Japan|2016-09-20 00:00|World Superseries
2016-09-25 23:59|211A3BD4-A96F-4E34-8F27-9FC4C7F808F3|Bierun, Poland|VARCOLOR Polish International 2016|2016-09-22 00:00|International Series
2016-09-25 23:59|4189D535-2986-4677-BC45-C62D799470E7|Neiva , Colombia|VII Colombia Internacional 2016|2016-09-22 00:00|International Series
2016-09-25 23:59|AFC46C2A-F8F6-4DC7-8BA7-D9C5686FC10E|Melbourne, Australia|Li-Ning Australian Junior International 2016|2016-09-23 00:00|Junior Future Series
2016-09-25 23:59|F4EA65D2-9148-439D-8A2F-91FDFEA59628|Herstal, Belgium|YONEX Belgian Junior 2016|2016-09-23 00:00|Junior International Series
2016-10-02 23:59|F75929F5-694C-443E-A133-4076398D5585|Gyeonggi-do (Seoul), Korea|VICTOR Korea Open|2016-09-27 00:00|World Superseries
2016-10-01 23:59|3CD59A9F-E091-410F-B7E6-084392E70370|Prague, Czech Republic|FZ FORZA Prague Open 2016|2016-09-28 00:00|International Challenge
2016-10-02 23:59|3ED5A997-FEB7-4AF5-BA69-CF12F68F8590|Bac Ninh , Vietnam|Kawasaki Vietnam International Series 2016|2016-09-28 00:00|International Series
2016-10-02 23:59|88418CA8-B10E-452A-8714-09B0F50A655C|Geneva, Switzerland|Swiss U17 Open 2016|2016-09-29 00:00|none
2016-10-02 23:59|30D2888A-E946-4AC7-9A8E-DA553DA5D12C|Addis Ababa, Ethiopia|Ethiopia International 2016|2016-09-30 00:00|International Series
2016-10-09 23:59|34901424-BC0E-43B1-BAAB-7D85B7F8A1CE|Vladivostok, Russia|Russian Open Grand Prix 2016|2016-10-04 00:00|Grand Prix
2016-10-09 23:59|C193AA46-BBB2-48FD-BA7A-3B6E134A98BF|Bangkok, Thailand|SCG Thailand Open|2016-10-04 00:00|Grand Prix Gold
2016-10-09 23:59|CF9D94E2-2EDB-4696-A9FA-5792B2A149D4|Kudus, Indonesia|Blibli.com Badminton Asia U17 & U15 Junior Championships 2016|2016-10-05 00:00|none
2016-10-09 23:59|CACBC102-3401-432A-9792-E742A4CA2E3C|Sofia, Bulgaria|Babolat Bulgarian International 2016|2016-10-06 00:00|Future Series
2016-10-09 23:59|47150CAD-915E-46AE-BC2A-98646176AB01|Buenos Aires, Argentina|V Argentina Internacional|2016-10-06 00:00|Future Series
2016-10-09 23:59|6E784E49-AD87-4BE1-ADE9-0864049FD5E1|Dubrovnik, Croatia|Valamar Junior Open 2016|2016-10-07 00:00|Junior International Series
2016-10-16 23:59|A771013B-B161-4F05-B67B-D077FA630FE0|Taipei, Chinese Taipei|Chinese Taipei Masters|2016-10-11 00:00|Grand Prix
2016-10-16 23:59|928C6594-010C-4290-86E7-9F7CA7390C96|Almere, Netherlands|YONEX Dutch Open 2016|2016-10-11 00:00|Grand Prix
2016-10-16 23:59|BC802179-E414-420D-8211-8D2CE6C75103|Gentofte, Denmark|Danish Junior Cup 2016|2016-10-13 00:00|Junior International Series
2016-10-16 23:59|7D009AA0-DCAC-4B13-BE84-CCEFB45520EF|Hvidovre, Denmark|Danish U17 Cup 2016|2016-10-14 00:00|none
2016-10-21 00:00|8EC38020-A57E-4EB8-9A5F-ADDDD2C813E6|Islamabad, Pakistan|Yonex- Sunrise Pakistan International Series 2016|2016-10-18 00:00|International Series
2016-10-23 23:59|18030112-393D-4D7C-A368-7BAC59A490EE|Odense, Denmark|YONEX Denmark Open|2016-10-18 00:00|World Superseries Premier
2016-10-23 23:59|29732E51-4923-432E-BC0D-C5CB3D89FE4E|Cairo, Egypt|Egypt International 2016|2016-10-20 00:00|International Series
2016-10-23 23:59|D73E9230-6293-4F36-AFAA-0988C23FFC2F|Santo Domingo , Dominican Republic|Santo Domingo Open Junior 2016|2016-10-20 00:00|Junior Future Series
2016-10-23 23:59|5ED4F4FF-533E-4486-984D-E5C0B9431A47|Yverdon-les-Bains, Switzerland|Swiss International 2016|2016-10-20 00:00|International Series
2016-10-23 23:59|E9D91597-B06B-4776-8677-8E190BB9A912| Mirna, Slovenia|TEM Slovenia Junior 2016|2016-10-21 00:00|Junior International Series
2016-10-29 23:59|01187499-74C2-4015-A784-A6E89581A67B|Santo DOmingo , Dominican Republic|Sto. Domingo Open 2016|2016-10-25 00:00|International Series
2016-10-30 23:59|4E92F62C-6537-425B-BE6E-925A82CB86BE|Paris, France|YONEX French Open|2016-10-25 00:00|World Superseries
2016-10-30 00:00|55EF447A-DFEA-423A-A554-7D0F6490D502|Osaka, Japan|YONEX Cup International Friendship Ladies Badminton Tournament 2016|2016-10-26 00:00|Other
2016-10-30 23:59|CC99D7AA-5B84-4D42-ABE4-D2BBA8013215|Budaors, Hungary|41st YONEX Hungarian International 2016|2016-10-27 00:00|International Challenge
2016-10-30 23:59|73F3B158-1FF4-4B1B-BAB5-F1CAC3367782|Bahrain, Bahrain|Bahrain International Challenge 2016|2016-10-27 00:00|International Challenge
2016-10-30 23:59|683FD388-465E-40E4-BBB6-3A668B4B22EB|Beek, Netherlands|European Para-Badminton Championships 2016|2016-10-27 00:00|none
2016-10-29 23:59|F914FDD3-F0D4-4540-802C-9AFA4B469A29|ALEXANDROUPOLI, Greece|BALKAN CHAMPIONSHIP U19 2016|2016-10-28 00:00|none
2016-10-30 23:59|3138A9B8-8D62-41F0-A93C-B65131C95D39|Espoo, Finland|Finnish Junior 2016|2016-10-28 00:00|Junior International Series
2016-11-06 23:59|EF9AE50C-EF33-4E21-9404-098D0142984C|Saarbrucken, Germany|Bitburger Badminton Open|2016-11-01 00:00|Grand Prix Gold
2016-11-06 23:59|E24686AD-C376-4D76-BE0B-23927EEE85D4|Semarang, Indonesia|USM Victor International Challenge 2016|2016-11-01 00:00|International Challenge
2016-11-05 23:59|CA2944FA-AC0B-427C-9E82-BC7B10D53827|Kibbutz Hatzor, Israel|Hatzor International 2016|2016-11-02 00:00|Future Series
2016-11-06 23:59|71E1CCBA-C608-420E-8197-C17EBB82EC0C|Bilbao, Spain|BWF World Junior Mixed Team Championships 2016|2016-11-02 00:00|BWF Events
2016-11-06 00:00|5E52B348-881E-4C7E-96EC-710B489201DD|Casablanca, Morocco|Morocco International 2016 - Cancelled|2016-11-03 00:00|International Series
2016-11-13 23:59|2256677A-44AD-4E24-AF38-E0F3F347DDEE|Bilbao, Spain|BWF World Junior Championships Eye-Level Cups 2016|2016-11-08 00:00|BWF Events
2016-11-13 23:59|58C42F4B-9DBA-4AC4-B7B3-9A4138BBF725|Kota Kinabalu, Malaysia|Celcom Axiata Malaysia International Challenge 2016|2016-11-08 00:00|International Challenge
2016-11-13 23:59|597F09F4-BD64-465B-A31A-24611906ABB2|Karviná, Czech Republic|2017 European Mixed Team Championships (Qualification - Group 1)|2016-11-11 00:00|none
2016-11-13 23:59|F1D328AB-31D0-4F2E-88DF-D1B90353F7A3|Sofia, Bulgaria|2017 European Mixed Team Championships (Qualification - Group 2)|2016-11-11 00:00|none
2016-11-13 23:59|077E21A7-BFDC-4EAF-8AF9-B01FA2036174|Dublin, Ireland|2017 European Mixed Team Championships (Qualification - Group 3)|2016-11-11 00:00|none
2016-11-13 23:59|7BA9FB24-E920-41FF-B5E6-B6B74595B217|Medvode, Slovenia|2017 European Mixed Team Championships (Qualification - Group 4)|2016-11-11 00:00|none
2016-11-13 23:59|9F12F430-D3E7-448F-B254-2C17302B3FDB|Uppsala, Sweden|2017 European Mixed Team Championships (Qualification - Group 5)|2016-11-11 00:00|none
2016-11-19 23:59|BE7826E5-6385-4C2C-B95E-C872FF0AAC58|Shymkent, Kazakhstan|Apacs Kazakhstan Junior 2016 (U19, U17, U15, U13)|2016-11-15 00:00|Junior International Series
2016-11-20 23:59|12490F7E-629A-410C-9365-F7938C57AA25|Fuzhou, China|THAIHOT China Open|2016-11-15 00:00|World Superseries Premier
2016-11-19 23:59|588CEE95-0ABE-4660-8A81-98E04E5CB5F3|Paramaribo , Suriname|Suriname International 2016|2016-11-16 00:00|International Series
2016-11-20 23:59|956E79EA-00BB-4BB3-B152-D82EB5EEE060|Sandefjord, Norway|Norwegian International 2016|2016-11-17 00:00|International Series
2016-11-20 23:59|2F66A0C9-F9EA-4628-92E1-766868EC5B5B|Orlova-Lutyne, Czech Republic|Czech Junior 2016|2016-11-18 00:00|Junior International Series
none|D3401DE3-C41E-4141-B19C-EB7F90CE66FF|SIDIROKASTRO, Greece|GREECE PEF SAM 13 17 AG|2016-11-19 00:00|none
2016-11-27 23:59|0E841E1E-3B50-4E0A-833D-B785B9E87631|Miryang City, Korea|Yonex Korea Junior Open Badminton Championships 2016|2016-11-21 00:00|Junior International Series
2016-11-27 23:59|BE6E8DA2-F0E3-4B18-92F9-D336FE43A7F7|Hydearbad, India|Sats India International Series 2016|2016-11-22 00:00|International Series
2016-11-27 23:59|C0F3D6BB-D4E1-4185-840A-8619D6F86854|Kowloon , Hong Kong|YONEX SUNRISE Hong Kong Open|2016-11-22 00:00|World Superseries
2016-11-27 23:59|8C2257E4-4267-4541-9E13-91134FA495FF|Glasgow, Scotland|Scottish Open|2016-11-23 00:00|Grand Prix
2016-11-27 23:59|C88ED65D-5F60-4652-B853-C72E8CE34C0F|Beijing, China|Asian Para-Badminton Championships 2016|2016-11-24 00:00|none
2016-11-27 23:59|71C83B0E-F74F-48EC-ACF2-471FB74735E5|Helsinki, Finland|Finnish International 2016|2016-11-24 00:00|International Series
2016-11-27 23:59|5092C486-4349-4752-947C-40893EC2706A|Lusaka, Zambia|Zambia International 2016|2016-11-24 00:00|International Series
2016-11-27 23:59|BF2AEEA4-233A-414D-AAEC-ACD5DA392242|Trencin, Slovakia|YONEX Slovak Junior 2016|2016-11-25 00:00|Junior International Series
2016-11-27 23:59|BCC61EA5-3CDF-4DE1-B210-138D34CA0C41|Trencin, Slovakia|YONEX Slovak Youth U17 2016|2016-11-25 00:00|none
none|C1551FF1-60EF-40A7-BE17-2B9163F4025A|Kibbutz Hatzor, Israel|Individual league junior round 1 Hatzor|2016-11-26 00:00|none
none|B6905EE3-780E-466A-A1A6-A82CD2724506|SIDIROKASTRO, Greece|GREECE PEF SAM 15|2016-11-27 00:00|none
2016-12-04 00:00|3778C929-8117-4005-A475-2D721DB454A2|Singapore, Singapore|OUE Singapore Youth International Series 2016|2016-11-29 00:00|Junior International Series
2016-12-04 23:59|2250AA6D-483B-4CB9-9B7A-AA841518953C|Macau, Macau|2016 Macau Open|2016-11-29 00:00|Grand Prix Gold
2016-12-03 23:59|6E9CFC52-FDCF-44D9-BFB1-A41F7340D3BB|Cardiff, Wales|YONEX Welsh International 2016|2016-11-30 00:00|International Challenge
2016-12-04 23:59|3E7A68A1-FE67-4F78-BD16-A12EAEDD4E3B|Mumbai, India|TATA Open India International Challenge 2016|2016-11-30 00:00|International Challenge
2016-12-04 23:59|9F983D7B-9FF6-49ED-B496-DAAABBEAAA7A|Envigado, Colombia|IV Pan Am Para-Badminton Championships 2016|2016-12-01 00:00|none
2016-12-04 00:00|7B1F6390-5AF5-4120-A73F-AC1593BAC32B|Benoni, South Africa|South Africa International 2016|2016-12-02 00:00|International Series
2016-12-04 23:59|29C343EC-69AD-4A78-B247-0B7FBE894917|Medvode, Slovenia|Medvode FZ FORZA U17 Cup 2016|2016-12-02 00:00|none
2016-12-04 23:59|C46110A1-B847-466F-B483-EF43655A4E6E|Caldas da Rainha, Portugal|VIII Portuguese Junior 2016|2016-12-02 00:00|Junior International Series
2016-12-09 23:59|337A62DB-0B0E-4FDD-9508-7113BC3410BD|Envigado, Colombia|I Colombia Para-Badminton International|2016-12-06 00:00|none
2016-12-10 23:59|66A40F26-22DB-4D6E-B098-AF550709A0BE|Dhaka, Bangladesh|Yonex Sunrise Bangladesh International Challenge 2016|2016-12-06 00:00|International Challenge
2016-12-11 23:59|A347FB40-3FF9-46EC-9F99-E782E68E37F5|Jeju, Korea|JEJU VICTOR 2016 Korea Masters Championships|2016-12-06 00:00|Grand Prix Gold
2016-12-10 23:59|D5B2CE24-E79F-4416-9632-06A25D92DFB1|Dublin, Ireland|FZ Forza Irish Open 2016|2016-12-07 00:00|International Challenge
2016-12-11 23:59|653A7E21-ABA0-4892-968F-0420619B7EF4|Gaborone, Botswana|Botswana International 2016|2016-12-08 00:00|none
2016-12-11 23:59|1968259E-5C09-4827-86E5-558AA4E17E71|Tartu, Estonia|YONEX Estonian Junior 2016 (U19, U17)|2016-12-09 00:00|Junior International Series
2016-12-15 23:59|D49B117B-6844-40B8-AEAF-9FCA938902B1|Dhaka, Bangladesh|Bangladesh International Junior 2016 (U19)|2016-12-12 00:00|Junior International Series
2016-12-16 23:59|B040DA50-B511-469D-8C57-270A056305DC|Ostia Lido, Rome, Italy|YONEX Italian International 2016|2016-12-13 00:00|International Challenge
2016-12-17 00:00|9A434B1E-CF0E-43EB-BDCE-8BA03C08E33D|Kathmandu, Nepal|Nepal International Series 2016|2016-12-13 00:00|International Series
2016-12-17 23:59|D9661CF3-DF53-4A19-BB3E-0AAEF4BAE1C6|Istanbul, Turkey|I.B.B Turkey Junior 2016|2016-12-14 00:00|Junior International Series
2016-12-18 00:00|FD628BE3-7391-4B2D-8F7E-EB946578D388|Orange County, U.S.A.|2016 Yonex/K & D Graphics International Challenge|2016-12-14 00:00|International Challenge
2016-12-18 00:00|F794939C-80B9-42B5-9BCB-97B1F842B8F1|Dubai, United Arab Emirates|Dubai World Superseries Finals|2016-12-14 00:00|World Superseries Premier
2016-12-18 23:59|F3A921F3-CAF6-45A3-B227-96AAB89C6DD1|Nicosia, Cyprus|Cyprus U17 International 2016|2016-12-16 00:00|none
2016-12-22 23:59|4D3C5ED7-690D-4977-95B0-23A89DFC9939|Istanbul, Turkey|I.B.B. Turkey International 2016|2016-12-19 00:00|International Series
